,data,x_n,y_n,z_n,x_mm,y_mm,z_mm,t,TR,orient
Park_v_Control/ds001907-download/derivatives/sub-RC4115/ses-2/func/sub-RC4115_ses-2_task-ANT_run-4_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4115/ses-2/func/sub-RC4115_ses-2_task-ANT_run-5_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4115/ses-2/func/sub-RC4115_ses-2_task-ANT_run-6_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4116/ses-1/func/sub-RC4116_ses-1_task-ANT_run-1_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4116/ses-1/func/sub-RC4116_ses-1_task-ANT_run-2_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4116/ses-1/func/sub-RC4116_ses-1_task-ANT_run-3_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4116/ses-1/func/sub-RC4116_ses-1_task-ANT_run-4_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4116/ses-1/func/sub-RC4116_ses-1_task-ANT_run-5_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4116/ses-1/func/sub-RC4116_ses-1_task-ANT_run-6_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4116/ses-2/func/sub-RC4116_ses-2_task-ANT_run-1_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4116/ses-2/func/sub-RC4116_ses-2_task-ANT_run-2_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4116/ses-2/func/sub-RC4116_ses-2_task-ANT_run-3_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4116/ses-2/func/sub-RC4116_ses-2_task-ANT_run-4_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4116/ses-2/func/sub-RC4116_ses-2_task-ANT_run-5_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4116/ses-2/func/sub-RC4116_ses-2_task-ANT_run-6_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4117/ses-1/func/sub-RC4117_ses-1_task-ANT_run-1_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4117/ses-1/func/sub-RC4117_ses-1_task-ANT_run-2_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4117/ses-1/func/sub-RC4117_ses-1_task-ANT_run-3_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4117/ses-1/func/sub-RC4117_ses-1_task-ANT_run-4_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4117/ses-1/func/sub-RC4117_ses-1_task-ANT_run-5_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4117/ses-1/func/sub-RC4117_ses-1_task-ANT_run-6_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4117/ses-2/func/sub-RC4117_ses-2_task-ANT_run-1_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4117/ses-2/func/sub-RC4117_ses-2_task-ANT_run-2_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4117/ses-2/func/sub-RC4117_ses-2_task-ANT_run-3_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4117/ses-2/func/sub-RC4117_ses-2_task-ANT_run-4_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4117/ses-2/func/sub-RC4117_ses-2_task-ANT_run-5_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4117/ses-2/func/sub-RC4117_ses-2_task-ANT_run-6_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4118/ses-1/func/sub-RC4118_ses-1_task-ANT_run-1_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4118/ses-1/func/sub-RC4118_ses-1_task-ANT_run-2_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4118/ses-1/func/sub-RC4118_ses-1_task-ANT_run-3_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4118/ses-1/func/sub-RC4118_ses-1_task-ANT_run-4_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4118/ses-1/func/sub-RC4118_ses-1_task-ANT_run-5_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4118/ses-1/func/sub-RC4118_ses-1_task-ANT_run-6_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4118/ses-2/func/sub-RC4118_ses-2_task-ANT_run-1_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4118/ses-2/func/sub-RC4118_ses-2_task-ANT_run-2_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4118/ses-2/func/sub-RC4118_ses-2_task-ANT_run-3_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4118/ses-2/func/sub-RC4118_ses-2_task-ANT_run-4_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4118/ses-2/func/sub-RC4118_ses-2_task-ANT_run-5_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4118/ses-2/func/sub-RC4118_ses-2_task-ANT_run-6_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4119/ses-1/func/sub-RC4119_ses-1_task-ANT_run-1_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4119/ses-1/func/sub-RC4119_ses-1_task-ANT_run-2_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4119/ses-1/func/sub-RC4119_ses-1_task-ANT_run-3_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4119/ses-1/func/sub-RC4119_ses-1_task-ANT_run-4_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4119/ses-1/func/sub-RC4119_ses-1_task-ANT_run-5_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4119/ses-1/func/sub-RC4119_ses-1_task-ANT_run-6_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4119/ses-2/func/sub-RC4119_ses-2_task-ANT_run-1_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4119/ses-2/func/sub-RC4119_ses-2_task-ANT_run-2_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4119/ses-2/func/sub-RC4119_ses-2_task-ANT_run-3_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4119/ses-2/func/sub-RC4119_ses-2_task-ANT_run-4_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4119/ses-2/func/sub-RC4119_ses-2_task-ANT_run-5_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4119/ses-2/func/sub-RC4119_ses-2_task-ANT_run-6_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4120/ses-1/func/sub-RC4120_ses-1_task-ANT_run-1_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4120/ses-1/func/sub-RC4120_ses-1_task-ANT_run-2_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4120/ses-1/func/sub-RC4120_ses-1_task-ANT_run-3_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4120/ses-1/func/sub-RC4120_ses-1_task-ANT_run-4_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4120/ses-1/func/sub-RC4120_ses-1_task-ANT_run-5_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4120/ses-1/func/sub-RC4120_ses-1_task-ANT_run-6_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4120/ses-2/func/sub-RC4120_ses-2_task-ANT_run-1_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4120/ses-2/func/sub-RC4120_ses-2_task-ANT_run-2_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4120/ses-2/func/sub-RC4120_ses-2_task-ANT_run-3_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4120/ses-2/func/sub-RC4120_ses-2_task-ANT_run-4_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4120/ses-2/func/sub-RC4120_ses-2_task-ANT_run-5_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4120/ses-2/func/sub-RC4120_ses-2_task-ANT_run-6_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4121/ses-1/func/sub-RC4121_ses-1_task-ANT_run-1_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4121/ses-1/func/sub-RC4121_ses-1_task-ANT_run-2_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4121/ses-1/func/sub-RC4121_ses-1_task-ANT_run-3_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4121/ses-1/func/sub-RC4121_ses-1_task-ANT_run-4_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4121/ses-1/func/sub-RC4121_ses-1_task-ANT_run-5_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4121/ses-1/func/sub-RC4121_ses-1_task-ANT_run-6_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4121/ses-2/func/sub-RC4121_ses-2_task-ANT_run-1_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4121/ses-2/func/sub-RC4121_ses-2_task-ANT_run-2_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4121/ses-2/func/sub-RC4121_ses-2_task-ANT_run-3_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4121/ses-2/func/sub-RC4121_ses-2_task-ANT_run-4_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4121/ses-2/func/sub-RC4121_ses-2_task-ANT_run-5_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4121/ses-2/func/sub-RC4121_ses-2_task-ANT_run-6_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4122/ses-1/func/sub-RC4122_ses-1_task-ANT_run-1_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4122/ses-1/func/sub-RC4122_ses-1_task-ANT_run-2_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4122/ses-1/func/sub-RC4122_ses-1_task-ANT_run-3_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4122/ses-1/func/sub-RC4122_ses-1_task-ANT_run-4_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4122/ses-1/func/sub-RC4122_ses-1_task-ANT_run-5_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4122/ses-1/func/sub-RC4122_ses-1_task-ANT_run-6_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4122/ses-2/func/sub-RC4122_ses-2_task-ANT_run-1_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4122/ses-2/func/sub-RC4122_ses-2_task-ANT_run-2_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4122/ses-2/func/sub-RC4122_ses-2_task-ANT_run-3_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4122/ses-2/func/sub-RC4122_ses-2_task-ANT_run-4_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4122/ses-2/func/sub-RC4122_ses-2_task-ANT_run-5_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4122/ses-2/func/sub-RC4122_ses-2_task-ANT_run-6_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4123/ses-1/func/sub-RC4123_ses-1_task-ANT_run-1_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4123/ses-1/func/sub-RC4123_ses-1_task-ANT_run-2_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4123/ses-1/func/sub-RC4123_ses-1_task-ANT_run-3_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4123/ses-1/func/sub-RC4123_ses-1_task-ANT_run-4_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4123/ses-1/func/sub-RC4123_ses-1_task-ANT_run-5_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4123/ses-1/func/sub-RC4123_ses-1_task-ANT_run-6_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4123/ses-2/func/sub-RC4123_ses-2_task-ANT_run-1_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4123/ses-2/func/sub-RC4123_ses-2_task-ANT_run-2_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4123/ses-2/func/sub-RC4123_ses-2_task-ANT_run-3_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4123/ses-2/func/sub-RC4123_ses-2_task-ANT_run-4_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4123/ses-2/func/sub-RC4123_ses-2_task-ANT_run-5_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4123/ses-2/func/sub-RC4123_ses-2_task-ANT_run-6_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4125/ses-1/func/sub-RC4125_ses-1_task-ANT_run-1_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4125/ses-1/func/sub-RC4125_ses-1_task-ANT_run-2_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4125/ses-1/func/sub-RC4125_ses-1_task-ANT_run-3_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4125/ses-1/func/sub-RC4125_ses-1_task-ANT_run-4_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4125/ses-1/func/sub-RC4125_ses-1_task-ANT_run-5_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4125/ses-1/func/sub-RC4125_ses-1_task-ANT_run-6_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4125/ses-2/func/sub-RC4125_ses-2_task-ANT_run-1_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4125/ses-2/func/sub-RC4125_ses-2_task-ANT_run-2_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4125/ses-2/func/sub-RC4125_ses-2_task-ANT_run-3_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4125/ses-2/func/sub-RC4125_ses-2_task-ANT_run-4_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4125/ses-2/func/sub-RC4125_ses-2_task-ANT_run-5_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4125/ses-2/func/sub-RC4125_ses-2_task-ANT_run-6_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4126/ses-1/func/sub-RC4126_ses-1_task-ANT_run-1_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4126/ses-1/func/sub-RC4126_ses-1_task-ANT_run-2_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4126/ses-1/func/sub-RC4126_ses-1_task-ANT_run-3_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4126/ses-1/func/sub-RC4126_ses-1_task-ANT_run-4_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4126/ses-1/func/sub-RC4126_ses-1_task-ANT_run-5_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4126/ses-1/func/sub-RC4126_ses-1_task-ANT_run-6_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4126/ses-2/func/sub-RC4126_ses-2_task-ANT_run-1_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4126/ses-2/func/sub-RC4126_ses-2_task-ANT_run-2_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4126/ses-2/func/sub-RC4126_ses-2_task-ANT_run-3_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4126/ses-2/func/sub-RC4126_ses-2_task-ANT_run-4_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4126/ses-2/func/sub-RC4126_ses-2_task-ANT_run-5_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4126/ses-2/func/sub-RC4126_ses-2_task-ANT_run-6_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4128/ses-1/func/sub-RC4128_ses-1_task-ANT_run-1_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4128/ses-1/func/sub-RC4128_ses-1_task-ANT_run-2_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4128/ses-1/func/sub-RC4128_ses-1_task-ANT_run-3_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4128/ses-1/func/sub-RC4128_ses-1_task-ANT_run-4_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
Park_v_Control/ds001907-download/derivatives/sub-RC4128/ses-1/func/sub-RC4128_ses-1_task-ANT_run-5_bold.nii.gz,Park_v_Control,96,114,96,2.0,2.0,2.0,149,2.4000020027160645,LPI
